Distance_km,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min,Distance_Traffic,Weather_Factor,Total_Delay_Est,Weather_Foggy,Weather_Rainy,Weather_Snowy,Weather_Windy,Traffic_Level_Low,Traffic_Level_Medium,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Vehicle_Type_Car,Vehicle_Type_Scooter,Experience_Level_Mid,Experience_Level_Senior
0.30876288659793816,0.041666666666666685,0.7777777777777777,27.0,0.16924728752260398,0.6666666666666665,0.12049199608780162,True,False,False,False,True,False,True,False,False,True,False,False,True
0.24690721649484537,0.875,0.1111111111111111,47.0,0.19614602169981915,0.0,0.42436829138449716,False,False,False,False,False,True,True,False,False,False,True,False,False
0.7716494845360825,0.9583333333333333,0.0,72.0,0.4229769439421339,1.0,0.6517957733401012,False,True,False,False,True,False,False,False,False,False,True,False,False
0.6438144329896908,0.4583333333333333,0.4444444444444444,58.0,0.3529046112115733,1.0,0.41619724412860737,False,True,False,False,True,False,False,True,False,True,False,False,True
0.013917525773195879,0.875,0.5555555555555556,37.0,0.02706826401446655,0.0,0.33176308915107766,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2701030927835052,0.9166666666666667,1.0,56.0,0.27983725135623877,0.0,0.4856820967402473,False,False,False,False,False,False,True,False,False,True,False,False,True
0.5469072164948454,0.75,0.5555555555555556,73.0,0.426367540687161,0.0,0.5040360021294243,False,False,False,False,False,True,False,True,False,False,False,False,True
0.7216494845360826,0.4166666666666667,0.6666666666666666,64.0,0.5604656419529838,0.0,0.453678828321345,False,False,False,False,False,True,False,True,False,False,False,False,True
0.6350515463917527,0.25,0.6666666666666666,56.0,0.4940099457504521,0.3333333333333335,0.3833490151411981,False,False,False,True,False,True,True,False,False,False,False,False,True
0.6871134020618557,0.5416666666666667,0.4444444444444444,70.0,0.3766387884267632,,,False,False,True,False,True,False,False,True,False,False,True,False,True
0.17783505154639176,0.25,1.0,70.0,0.09747965641952985,,,False,False,True,False,True,False,False,False,True,False,False,False,True
0.9000000000000001,0.20833333333333331,0.7777777777777777,123.0,0.6973327305605788,0.0,0.4512646552684684,False,False,False,False,False,True,True,False,False,False,True,False,True
0.6335051546391753,0.125,0.5555555555555556,52.0,0.49282323688969265,0.0,0.3083022792269694,False,False,False,False,False,True,False,True,False,False,True,False,True
0.9721649484536082,0.625,0.6666666666666666,108.0,0.9725361663652804,1.0,0.9192892426924838,False,True,False,False,False,False,False,True,False,False,True,False,True
0.20567010309278352,0.7083333333333333,1.0,45.0,0.21626356238698013,0.0,0.373484951654637,False,False,False,False,False,False,False,True,False,False,True,False,True
0.9865979381443301,0.9166666666666667,0.4444444444444444,111.0,0.7637884267631104,0.6666666666666665,0.8362385945798719,True,False,False,False,False,True,True,False,False,False,False,False,True
0.09690721649484538,0.9166666666666667,0.2222222222222222,44.0,0.0810352622061483,0.3333333333333335,0.3821481188020749,False,False,False,True,False,True,False,True,False,False,False,True,False
0.8871134020618557,0.4583333333333333,1.0,73.0,0.6874434900542497,,,False,False,True,False,False,True,False,True,False,False,False,False,True
0.2768041237113402,0.7083333333333333,0.7777777777777777,45.0,0.2190890596745027,0.0,0.37503249848340403,False,False,False,False,False,True,False,False,False,False,False,False,True
0.631958762886598,0.5416666666666667,0.7777777777777777,61.0,0.4916365280289331,0.3333333333333335,0.49024735988511015,False,False,False,True,False,True,False,False,False,False,True,False,True
0.022164948453608255,0.8333333333333333,0.4444444444444444,34.0,0.023677667269439425,0.0,0.31443056466888686,False,False,False,False,False,True,False,False,False,False,False,False,True
0.32216494845360827,0.37499999999999994,0.8888888888888888,47.0,0.2538991862567812,1.0,0.31475245440927035,False,True,False,False,False,True,False,False,True,True,False,False,True
0.41701030927835053,0.125,0.5555555555555556,52.0,0.32668399638336354,1.0,0.27372389288499865,False,True,False,False,False,True,False,True,False,False,False,False,True
0.520618556701031,0.8333333333333333,1.0,67.0,0.40619349005424954,0.0,0.5239374543473684,False,False,False,False,False,True,False,False,True,False,False,False,True
0.020618556701030934,0.4166666666666667,0.5555555555555556,32.0,0.022490958408679925,0.0,0.15902591212410086,False,False,False,False,False,True,True,False,False,False,False,False,True
0.02680412371134022,0.0,0.6666666666666666,8.0,0.014692585895117547,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,True
0.08092783505154641,0.4166666666666667,0.0,36.0,0.04436030741410489,,,False,False,True,False,True,False,True,False,False,False,True,False,False
0.6484536082474227,0.4583333333333333,0.4444444444444444,67.0,0.5042947558770344,0.3333333333333335,0.4669227340819333,False,False,False,True,False,True,False,False,False,False,False,False,True
0.422680412371134,0.37499999999999994,0.6666666666666666,43.0,0.23169077757685352,,,False,False,True,False,True,False,False,False,True,False,False,False,True
0.2752577319587629,0.5833333333333333,0.3333333333333333,36.0,0.15088155515370705,0.0,0.2912483131739566,False,False,False,False,True,False,False,False,False,False,True,True,False
0.07731958762886598,0.75,0.2222222222222222,36.0,0.04238245931283906,1.0,0.3034275067163532,False,True,False,False,True,False,False,False,True,False,False,True,False
0.35979381443298974,0.6666666666666667,0.0,56.0,0.19721971066907779,0.0,0.3475790177410768,False,False,False,False,True,False,False,True,False,False,False,False,False
0.5118556701030929,0.125,0.4444444444444444,56.0,0.39946880650994576,1.0,0.32554814108674923,False,True,False,False,False,True,False,False,False,False,True,False,True
0.21855670103092786,0.8333333333333333,1.0,47.0,0.11980108499095844,1.0,0.38950206133237586,False,True,False,False,True,False,False,True,False,True,False,False,True
0.990721649484536,0.625,0.5555555555555556,104.0,0.7669529837251358,,,False,False,True,False,False,True,False,False,False,True,False,False,True
0.49020618556701034,0.125,0.4444444444444444,50.0,0.2687047920433997,1.0,0.2324415336808092,False,True,False,False,True,False,True,False,False,True,False,False,True
0.3634020618556701,0.20833333333333331,0.8888888888888888,31.0,0.1991975587703436,0.3333333333333335,0.19025540712861969,False,False,False,True,True,False,False,False,False,True,False,False,True
0.6061855670103093,0.20833333333333331,0.6666666666666666,35.0,0.3322784810126583,0.0,0.25132160499176703,False,False,False,False,True,False,False,True,False,False,True,False,True
0.2737113402061856,0.875,1.0,44.0,0.15003390596745028,1.0,0.42650390600819577,False,True,False,False,True,False,True,False,False,True,False,False,True
0.01597938144329897,0.625,0.8888888888888888,23.0,0.008759041591320075,0.0,0.2288821759746449,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5664948453608248,0.4583333333333333,0.2222222222222222,61.0,0.44139918625678126,0.0,0.40394067324477234,False,False,False,False,False,True,False,True,False,False,True,True,False
0.8025773195876289,0.25,0.1111111111111111,82.0,0.8052102169981918,0.0,0.5258254614784643,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7690721649484537,0.49999999999999994,1.0,69.0,0.4215641952983726,0.0,0.40855236279449814,False,False,False,False,True,False,True,False,False,False,False,False,True
0.5963917525773197,0.25,0.0,69.0,0.6017744122965644,0.3333333333333335,0.44827479479529053,False,False,False,True,False,False,True,False,False,False,True,False,False
0.22525773195876292,0.6666666666666667,0.0,60.0,0.23558996383363476,1.0,0.4100441979374295,False,True,False,False,False,False,False,True,False,False,False,False,False
0.15721649484536085,0.49999999999999994,0.6666666666666666,40.0,0.16845614828209768,0.3333333333333335,0.28006264469562847,False,False,False,True,False,False,True,False,False,False,False,False,True
0.11649484536082474,0.875,0.0,38.0,0.06385623869801087,0.0,0.3519121488616245,False,False,False,False,True,False,False,True,False,False,True,False,False
0.5056701030927836,0.4583333333333333,0.4444444444444444,52.0,0.2771812839059675,0.0,0.313997251556832,False,False,False,False,True,False,True,False,False,False,False,False,True
0.6041237113402063,1.0,0.4444444444444444,68.0,0.3311482820976493,0.3333333333333335,0.5637867851881198,False,False,False,True,True,False,False,True,False,False,False,False,True
0.1515463917525773,0.3333333333333333,0.7777777777777777,31.0,0.12296564195298372,0.0,0.18310574077971595,False,False,False,False,False,True,False,False,False,False,False,False,True
0.7716494845360825,0.37499999999999994,0.3333333333333333,54.0,0.5988358951175408,0.0,0.45921904596833096,False,False,False,False,False,True,True,False,False,False,False,True,False
0.670618556701031,0.9166666666666667,0.0,87.0,0.5213042495479205,0.0,0.6179354487266784,False,False,False,False,False,True,False,False,False,False,False,False,False
0.754639175257732,0.0,0.0,62.0,0.7579113924050634,,,False,False,True,False,False,False,False,True,False,False,False,False,False
0.18453608247422681,0.0,0.1111111111111111,22.0,0.10115280289330923,0.0,0.04735493296027135,False,False,False,False,True,False,True,False,False,False,True,False,False
0.1350515463917526,0.4583333333333333,0.0,42.0,0.14658679927667273,1.0,0.26929481386106746,False,True,False,False,False,False,False,False,True,False,True,False,False
0.2984536082474227,0.4583333333333333,0.1111111111111111,111.0,0.16359629294755879,,,False,False,True,False,True,False,True,False,False,False,False,False,False
0.8221649484536083,0.041666666666666685,0.7777777777777777,51.0,0.4506668173598554,1.0,0.3310512176098448,False,True,False,False,True,False,False,False,False,False,True,False,True
0.5891752577319588,0.16666666666666669,0.7777777777777777,41.0,0.3229543399638337,0.0,0.2307392321691654,False,False,False,False,True,False,False,True,False,True,False,False,True
0.5850515463917526,0.625,0.3333333333333333,69.0,0.3206939421338156,0.0,0.39973134587052594,False,False,False,False,True,False,True,False,False,False,False,True,False
0.4376288659793815,0.37499999999999994,0.5555555555555556,49.0,0.23988471971066913,0.0,0.2626186968417664,False,False,False,False,True,False,False,False,False,False,True,False,True
0.1479381443298969,0.75,0.3333333333333333,48.0,0.12019665461121158,,,False,False,True,False,False,True,False,True,False,False,True,True,False
0.3201030927835052,0.3333333333333333,0.7777777777777777,46.0,0.2523169077757686,0.6666666666666665,0.2834177262203954,True,False,False,False,False,True,False,True,False,False,True,False,True
0.8654639175257732,0.25,0.2222222222222222,92.0,0.6708295660036167,1.0,0.5651888626149827,False,True,False,False,False,True,False,False,False,False,True,True,False
0.13711340206185568,0.75,0.7777777777777777,32.0,0.07515822784810128,0.0,0.31167593131368154,False,False,False,False,True,False,False,True,False,False,False,False,True
0.49948453608247423,1.0,0.3333333333333333,71.0,0.3899751356238698,0.0,0.5769564087009272,False,False,False,False,False,True,True,False,False,False,True,True,False
0.8015463917525775,0.041666666666666685,1.0,65.0,0.439364828209765,0.0,0.24807175665135625,False,False,False,False,True,False,False,False,True,True,False,False,True
0.15257731958762888,0.75,0.0,43.0,0.12375678119349008,0.0,0.3382937367684745,False,False,False,False,False,True,True,False,False,False,False,False,False
0.5185567010309279,0.75,0.8888888888888888,58.0,0.404611211573237,0.0,0.49211989154791813,False,False,False,False,False,True,False,False,False,False,True,False,True
0.950515463917526,0.875,0.5555555555555556,68.0,0.5210216998191683,0.0,0.6023052257561313,False,False,False,False,True,False,False,False,False,True,False,False,True
0.3458762886597938,0.37499999999999994,0.7777777777777777,28.0,0.18959086799276675,0.0,0.23507236328971312,False,False,False,False,True,False,False,False,True,False,True,False,True
0.331958762886598,0.6666666666666667,0.1111111111111111,44.0,0.18196202531645572,0.0,0.3392222648657348,False,False,False,False,True,False,True,False,False,False,True,False,False
0.6103092783505155,0.2916666666666667,0.0,70.0,0.33453887884267636,,,False,False,True,False,True,False,False,False,False,True,False,False,False
0.627319587628866,0.9166666666666667,0.5555555555555556,74.0,0.6322897830018084,0.3333333333333335,0.714267143723769,False,False,False,True,False,False,False,True,False,False,True,False,True
0.5567010309278351,0.37499999999999994,0.1111111111111111,72.0,0.562613019891501,1.0,0.5345629108736831,False,True,False,False,False,False,True,False,False,False,True,False,False
0.9701030927835051,0.08333333333333331,0.3333333333333333,48.0,0.5317585895117541,0.0,0.31415200623970874,False,False,False,False,True,False,False,True,False,True,False,True,False
0.6484536082474227,0.49999999999999994,0.8888888888888888,69.0,0.6531419529837252,1.0,0.6454477362484989,False,True,False,False,False,False,True,False,False,False,True,False,True
0.3984536082474227,0.2916666666666667,0.2222222222222222,49.0,0.21841094032549732,1.0,0.2585331732138214,False,True,False,False,True,False,False,False,False,True,False,True,False
0.06855670103092784,0.125,0.7777777777777777,14.0,0.03757911392405064,0.0,0.05896153417602415,False,False,False,False,True,False,False,True,False,False,False,False,True
0.028865979381443297,0.875,0.4444444444444444,30.0,0.01582278481012658,0.0,0.32560385277258486,False,False,False,False,True,False,False,False,False,False,True,False,True
0.8871134020618557,0.2916666666666667,1.0,73.0,0.888618896925859,0.3333333333333335,0.6365679125450335,False,False,False,True,False,False,False,False,False,True,False,False,True
0.3541237113402062,0.125,0.5555555555555556,42.0,0.27842450271247743,0.0,0.19087442586012646,False,False,False,False,False,True,True,False,False,False,False,False,True
0.34329896907216495,0.5416666666666667,0.4444444444444444,45.0,0.270117540687161,0.0,0.3410793210602552,False,False,False,False,False,True,False,False,False,False,True,False,True
0.8304123711340207,0.9583333333333333,0.1111111111111111,76.0,0.6439308318264015,0.0,0.7005744493828382,False,False,False,False,False,True,False,False,False,False,True,False,False
0.8561855670103093,0.37499999999999994,0.2222222222222222,94.0,0.858103526220615,1.0,0.744958092431877,False,True,False,False,False,False,False,False,False,False,True,True,False
0.013917525773195879,0.6666666666666667,0.7777777777777777,28.0,0.017348553345388786,0.0,0.24906218662176713,False,False,False,False,False,True,False,False,False,True,False,False,True
0.93659793814433,0.4166666666666667,0.2222222222222222,80.0,0.7254181735985534,0.0,0.5440246121847646,False,False,False,False,False,True,True,False,False,True,False,True,False
0.44484536082474235,0.5416666666666667,1.0,57.0,0.34804475587703443,0.0,0.3837606625976502,False,False,False,False,False,True,False,False,False,True,False,False,True
0.11597938144329897,0.7916666666666667,0.2222222222222222,35.0,0.0635736889692586,0.0,0.320806457603407,False,False,False,False,True,False,True,False,False,False,True,True,False
0.8762886597938145,0.7916666666666667,0.6666666666666666,69.0,0.48033453887884275,0.0,0.5490696148465453,False,False,False,False,True,False,False,True,False,False,False,False,True
0.7371134020618557,0.49999999999999994,0.6666666666666666,87.0,0.7406193490054251,,,False,False,True,False,False,False,False,True,False,False,True,False,True
0.036597938144329906,0.7083333333333333,0.4444444444444444,31.0,0.034753616636528026,0.0,0.27407054337464243,False,False,False,False,False,True,True,False,False,False,False,False,True
0.9484536082474226,0.20833333333333331,0.6666666666666666,70.0,0.9491410488245932,1.0,0.7478767657509315,False,True,False,False,False,False,False,False,False,False,False,False,True
0.0520618556701031,0.7916666666666667,0.5555555555555556,37.0,0.028537522603978304,0.6666666666666665,0.3065690267787503,True,False,False,False,True,False,False,False,True,False,True,False,True
0.3953608247422681,0.4166666666666667,0.1111111111111111,57.0,0.21671564195298373,,,False,False,True,False,True,False,False,False,False,False,False,False,False
0.493298969072165,0.2916666666666667,0.5555555555555556,52.0,0.5000565099457506,0.0,0.37416587225929454,False,False,False,False,False,False,False,False,True,False,False,False,True
0.5896907216494846,0.625,0.5555555555555556,65.0,0.45919981916817365,0.0,0.47559209141668624,False,False,False,False,False,True,False,True,False,True,False,False,True
0.7288659793814434,0.7916666666666667,0.6666666666666666,74.0,0.3995253164556963,1.0,0.5731958699070233,False,True,False,False,True,False,False,False,False,False,False,False,True
0.6170103092783505,0.49999999999999994,0.5555555555555556,69.0,0.6221179927667271,0.0,0.5183972367003826,False,False,False,False,False,False,True,False,False,False,False,False,True
0.254639175257732,0.5833333333333333,0.1111111111111111,44.0,0.20207956600361665,0.0,0.3192898617112153,False,False,False,False,False,True,False,False,False,False,False,False,False
0.4943298969072165,0.8333333333333333,0.3333333333333333,73.0,0.3860194394213382,0.6666666666666665,0.5569992447971476,True,False,False,False,False,True,False,True,False,False,False,True,False
0.7685567010309279,0.9583333333333333,1.0,91.0,0.5964624773960218,0.0,0.674575662659552,False,False,False,False,False,True,False,True,False,False,True,False,True
0.1231958762886598,0.25,0.2222222222222222,27.0,0.10120931283905968,0.6666666666666665,0.15315142436210116,True,False,False,False,False,True,False,False,True,False,False,True,False
0.829896907216495,0.125,0.2222222222222222,65.0,0.6435352622061484,0.6666666666666665,0.46316838547534434,True,False,False,False,False,True,True,False,False,False,True,True,False
0.547938144329897,0.8333333333333333,0.5555555555555556,79.0,0.5539669981916819,0.3333333333333335,0.6361284092456637,False,False,False,True,False,False,True,False,False,False,False,False,True
0.4092783505154639,0.125,0.2222222222222222,41.0,0.22434448462929477,0.0,0.1612543795575254,False,False,False,False,True,False,True,False,False,False,True,True,False
0.6134020618556701,0.8333333333333333,0.4444444444444444,77.0,0.47739602169981926,0.0,0.562935634432298,False,False,False,False,False,True,False,True,False,False,False,False,True
0.019587628865979385,0.7916666666666667,0.8888888888888888,26.0,0.010736889692585894,0.0,0.29186733190546343,False,False,False,False,True,False,False,False,True,False,True,False,True
0.6190721649484536,0.125,0.6666666666666666,58.0,0.481747287522604,0.3333333333333335,0.32953462171765313,False,False,False,True,False,True,False,False,False,True,False,False,True
0.32577319587628867,0.9583333333333333,1.0,56.0,0.2566681735985534,0.0,0.488467681032028,False,False,False,False,False,True,True,False,False,False,True,False,True
0.9474226804123711,0.8333333333333333,0.4444444444444444,141.0,0.5193264014466547,0.0,0.5859012293712007,False,False,False,False,True,False,True,False,False,True,False,False,True
0.17835051546391753,0.625,0.5555555555555556,44.0,0.14353526220614826,0.0,0.3027001597068326,False,False,False,False,False,True,True,False,False,False,False,False,True
0.7061855670103093,0.37499999999999994,0.7777777777777777,78.0,0.5485985533453888,0.3333333333333335,0.46266388520916635,False,False,False,True,False,True,False,True,False,False,False,False,True
0.036597938144329906,0.5833333333333333,0.5555555555555556,29.0,0.020061030741410493,0.6666666666666665,0.223620516756837,True,False,False,False,True,False,True,False,False,False,False,False,True
0.5938144329896907,0.16666666666666669,0.5555555555555556,59.0,0.32549728752260404,1.0,0.2883544006041623,False,True,False,False,True,False,False,True,False,False,False,False,True
0.7396907216494846,0.25,0.0,62.0,0.5743105786618445,0.0,0.3993599346316219,False,False,False,False,False,True,False,True,False,False,False,False,False
0.08762886597938145,0.125,0.8888888888888888,80.0,0.09979656419529839,1.0,0.11217547943000752,False,True,False,False,False,False,False,False,False,True,False,False,True
0.8644329896907217,0.7916666666666667,0.1111111111111111,105.0,0.8662409584086801,1.0,0.9055067906354844,False,True,False,False,False,False,False,False,False,False,False,False,False
0.9221649484536083,0.125,0.0,82.0,0.7143422242314649,0.0,0.42962995060230524,False,False,False,False,False,True,False,False,True,False,False,False,False
0.8072164948453608,0.20833333333333331,0.5555555555555556,91.0,0.8097875226039785,0.6666666666666665,0.6033885085362682,True,False,False,False,False,False,False,True,False,False,False,False,True
0.23402061855670103,0.4166666666666667,0.4444444444444444,30.0,0.12827757685352623,0.0,0.21696606539313876,False,False,False,False,True,False,False,True,False,True,False,False,True
0.7845360824742269,0.8333333333333333,0.1111111111111111,92.0,0.4300406871609404,0.0,0.5369987495821623,False,False,False,False,True,False,False,True,False,True,False,False,False
0.0010309278350515462,0.20833333333333331,0.0,16.0,0.0005650994575045198,0.0,0.06963960729451671,False,False,False,False,True,False,False,False,False,False,True,False,False
0.25567010309278354,0.5416666666666667,0.1111111111111111,116.0,0.2655967450271248,0.6666666666666665,0.3695232317729934,True,False,False,False,False,False,True,False,False,False,False,False,False
0.9670103092783506,0.2916666666666667,0.7777777777777777,75.0,0.96745027124774,0.0,0.6301610686739381,False,False,False,False,False,False,False,True,False,False,False,False,True
0.17731958762886602,0.16666666666666669,0.5555555555555556,25.0,0.14274412296564198,0.0,0.1320366954304037,False,False,False,False,False,True,True,False,False,False,False,False,True
0.3350515463917526,0.3333333333333333,0.8888888888888888,37.0,0.18365732368896928,,,False,False,True,False,True,False,False,True,False,False,True,False,True
0.3948453608247423,0.08333333333333331,1.0,28.0,0.30967450271247743,0.0,0.1925148254986195,False,False,False,False,False,True,False,False,False,False,False,False,True
0.55,0.0,0.6666666666666666,49.0,0.3014805605786619,0.0,0.15707600311985434,False,False,False,False,True,False,False,False,True,False,False,False,True
0.9850515463917525,0.20833333333333331,0.2222222222222222,60.0,0.5399525316455697,1.0,0.45652631448627634,False,True,False,False,True,False,True,False,False,False,False,True,False
0.010824742268041244,0.37499999999999994,1.0,36.0,0.02401672694394214,,,False,False,True,False,False,False,True,False,False,False,False,False,True
0.33041237113402067,0.49999999999999994,1.0,49.0,0.2602283001808319,1.0,0.36568531563765116,False,True,False,False,False,True,True,False,False,False,False,False,True
0.7134020618556701,0.37499999999999994,0.4444444444444444,113.0,0.5541365280289331,0.0,0.43473685513723637,False,False,False,False,False,True,False,True,False,True,False,False,True
0.3247422680412371,0.25,0.6666666666666666,43.0,0.25587703435804704,1.0,0.2697343171604373,False,True,False,False,False,True,False,False,False,False,False,False,True
0.23402061855670103,0.8333333333333333,0.1111111111111111,60.0,0.18625678119349007,0.6666666666666665,0.42570537184455204,True,False,False,False,False,True,True,False,False,True,False,False,False
0.04690721649484536,0.20833333333333331,0.1111111111111111,17.0,0.025712025316455698,0.0,0.08341277407054334,False,False,False,False,True,False,False,False,False,False,False,False,False
0.11288659793814432,0.16666666666666669,0.0,41.0,0.12471745027124774,0.0,0.12216334666286999,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5525773195876289,0.08333333333333331,0.0,54.0,0.4307188065099458,0.0,0.2588117316429994,False,False,False,False,False,True,True,False,False,False,False,False,False
0.7453608247422682,0.2916666666666667,0.2222222222222222,66.0,0.5786618444846294,0.0,0.4172186250355936,False,False,False,False,False,True,True,False,False,True,False,True,False
0.26752577319587634,0.16666666666666669,1.0,33.0,0.14664330922242316,0.6666666666666665,0.15206195139464918,True,False,False,False,True,False,False,False,False,False,True,False,True
0.5793814432989691,0.16666666666666669,0.7777777777777777,32.0,0.31758589511754076,0.0,0.227798893194508,False,False,False,False,True,False,True,False,False,False,True,False,True
0.38608247422680414,0.8333333333333333,0.2222222222222222,61.0,0.21162974683544306,0.6666666666666665,0.4423817364713456,True,False,False,False,True,False,False,True,False,False,False,True,False
0.7994845360824744,0.8333333333333333,0.0,64.0,0.438234629294756,0.0,0.5414866353855867,False,False,False,False,True,False,True,False,False,False,False,False,False
0.4716494845360826,0.08333333333333331,0.8888888888888888,37.0,0.368614376130199,1.0,0.28810369801790203,False,True,False,False,False,True,True,False,False,False,True,False,True
0.8768041237113403,0.9166666666666667,0.3333333333333333,69.0,0.48061708860759506,0.0,0.5956507743924331,False,False,False,False,True,False,False,False,False,False,False,True,False
0.4963917525773197,0.5416666666666667,0.1111111111111111,68.0,0.3876017179023509,,,False,False,True,False,False,True,False,False,True,False,False,False,False
0.08247422680412371,0.875,0.3333333333333333,32.0,0.04520795660036167,0.0,0.3416983397917621,False,False,False,False,True,False,True,False,False,False,False,True,False
0.5577319587628866,0.49999999999999994,0.4444444444444444,68.0,0.43467450271247743,0.3333333333333335,0.44045349312270177,False,False,False,True,False,True,False,False,False,False,True,False,True
0.18298969072164947,0.37499999999999994,0.2222222222222222,30.0,0.14709538878842676,0.0,0.21179725898505683,False,False,False,False,False,True,False,True,False,False,True,True,False
0.6216494845360826,0.5416666666666667,0.8888888888888888,60.0,0.3407549728752261,1.0,0.4384973939311403,False,True,False,False,True,False,False,False,False,False,False,False,True
0.1835051546391753,0.49999999999999994,0.8888888888888888,46.0,0.14749095840867996,0.0,0.2584403204040955,False,False,False,False,False,True,False,True,False,True,False,False,True
0.8355670103092785,0.5833333333333333,0.4444444444444444,85.0,0.8377599457504523,0.0,0.6674569472472237,False,False,False,False,False,False,False,True,False,True,False,False,True
0.43659793814432996,0.75,0.4444444444444444,47.0,0.34171564195298376,0.0,0.45767149913956384,False,False,False,False,False,True,True,False,False,False,False,False,True
0.6417525773195877,0.625,0.6666666666666666,65.0,0.4991523508137432,0.0,0.49747440357545214,False,False,False,False,False,True,False,True,False,False,True,False,True
0.5211340206185567,0.125,0.5555555555555556,44.0,0.40658905967450276,0.0,0.2610711500129993,False,False,False,False,False,True,False,False,False,False,True,False,True
0.28659793814432993,0.875,0.5555555555555556,48.0,0.1570976491862568,0.6666666666666665,0.42201602020477136,True,False,False,False,True,False,True,False,False,False,True,False,True
0.8185567010309278,0.625,1.0,75.0,0.8209764918625678,,,False,False,True,False,False,False,True,False,False,False,True,False,True
0.04123711340206185,0.4166666666666667,0.4444444444444444,24.0,0.03831374321880651,0.0,0.1676921743651962,False,False,False,False,False,True,False,False,False,False,False,False,True
0.5438144329896908,0.08333333333333331,0.3333333333333333,47.0,0.42399412296564204,1.0,0.32753519121488606,False,True,False,False,False,True,False,True,False,False,True,True,False
0.165979381443299,0.0,0.6666666666666666,31.0,0.17710216998191686,1.0,0.12079222017258243,False,True,False,False,False,False,False,False,False,False,False,False,True
0.09278350515463919,0.9166666666666667,0.7777777777777777,43.0,0.07787070524412298,1.0,0.3905977244871429,False,True,False,False,False,True,True,False,False,False,False,False,True
0.5747422680412372,0.041666666666666685,0.3333333333333333,54.0,0.5804136528028935,0.0,0.32532529434340685,False,False,False,False,False,False,True,False,False,True,False,True,False
